original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,attack,dataset,words,nr_perturbations,len_sentence,perturbation_percentage
Capitalism at its [[worst]]. These kinds of stores are  a waste of time. Good for the kids though. That is if you want them addicted to [[sugar]].,Capitalism at its [[best]]. These kinds of stores are  a waste of time. Good for the kids though. That is if you want them addicted to [[it]].,0.000167965888977,0.5695327520370483,0,1,0,39,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Capitalism', 'at', 'its', '[[best]].', 'These', 'kinds', 'of', 'stores', 'are', 'a', 'waste', 'of', 'time.', 'Good', 'for', 'the', 'kids', 'though.', 'That', 'is', 'if', 'you', 'want', 'them', 'addicted', 'to', '[[it]].']",0,27,0.0
[[Not]] sure what all the [[excitement]] is about here ... just a bunch of M&M branded [[junk]].  Walked in and [[walked]] right back out.  LOL.,[[a]] sure what all the [[fuss]] is about here ... just a bunch of M&M branded [[stuff]].  Walked in and [[went]] right back out.  LOL.,0.0001496076583862,0.9982295036315918,0,1,0,52,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[a]]', 'sure', 'what', 'all', 'the', '[[fuss]]', 'is', 'about', 'here', '...', 'just', 'a', 'bunch', 'of', 'M&M', 'branded', '[[stuff]].', 'Walked', 'in', 'and', '[[went]]', 'right', 'back', 'out.', 'LOL.']",3,25,12.0
I [[love]] this place 4 [[story]] building of all M&M merchandise. There are only 4 of these stores in the [[world]] and this one is cool. I [[love]] the unique items you can only find in a M&M world store,I [[hate]] this place 4 [[tower]] building of all M&M merchandise. There are only 4 of these stores in the [[country]] and this one is cool. I [[hate]] the unique items you can only find in a M&M world store,0.0001469850540161,0.5432904362678528,1,0,1,71,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', '[[hate]]', 'this', 'place', '4', '[[tower]]', 'building', 'of', 'all', 'M&M', 'merchandise.', 'There', 'are', 'only', '4', 'of', 'these', 'stores', 'in', 'the', '[[country]]', 'and', 'this', 'one', 'is', 'cool.', 'I', '[[hate]]', 'the', 'unique', 'items', 'you', 'can', 'only', 'find', 'in', 'a', 'M&M', 'world', 'store']",4,40,10.0
"[[Disgusting]], [[gross]] [[people]], [[dirty]], [[locals]] were let in first, disgusting, dirty, did I say disgusting and dirty--oh and the [[management]] was [[obsessed]] with locals--who were gross and dirty. [[It]] was just so wrong--and did [[I]] [[mention]] [[gross]]...and [[dirty]]?\[[nMOVE]] [[DRAI'S]] [[TO]] [[A]] [[NICER]] [[SPOT]] [[AND]] [[GET]] NEW MANAGEMENT.\nGROSS.","[[clean]], [[clean]] [[things]], [[toilet]], [[other]] were let in first, disgusting, dirty, did I say disgusting and dirty--oh and the [[roof]] was [[strict]] with locals--who were gross and dirty. [[and]] was just so wrong--and did [[you]] [[mentions]] [[stench]]...and [[foul]]?\[[niove]] [[dree't]] [[down]] [[another]] [[niceier]] [[one]] [[then]] [[get]] NEW MANAGEMENT.\nGROSS.",0.0001486539840698,0.5755181908607483,0,1,0,203,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[clean]],', '[[clean]]', '[[things]],', '[[toilet]],', '[[other]]', 'were', 'let', 'in', 'first,', 'disgusting,', 'dirty,', 'did', 'I', 'say', 'disgusting', 'and', 'dirty--oh', 'and', 'the', '[[roof]]', 'was', '[[strict]]', 'with', 'locals--who', 'were', 'gross', 'and', 'dirty.', '[[and]]', 'was', 'just', 'so', 'wrong--and', 'did', '[[you]]', '[[mentions]]', '[[stench]]...and', '[[foul]]?\\[[niove]]', ""[[dree't]]"", '[[down]]', '[[another]]', '[[niceier]]', '[[one]]', '[[then]]', '[[get]]', 'NEW', 'MANAGEMENT.\\nGROSS.']",15,47,31.914893617021278
"Never stayed here but they have $1.00 craps with [[100x]] ODDS!!! and also $1.00 bottles of beer (I know, you can get alcohol for free in vegas, but still [[worth]] mentioning)","Never stayed here but they have $1.00 craps with [[100plus]] ODDS!!! and also $1.00 bottles of beer (I know, you can get alcohol for free in vegas, but still [[be]] mentioning)",0.0044428706169128,0.994474470615387,1,0,1,47,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Never', 'stayed', 'here', 'but', 'they', 'have', '$1.00', 'craps', 'with', '[[100plus]]', 'ODDS!!!', 'and', 'also', '$1.00', 'bottles', 'of', 'beer', '(I', 'know,', 'you', 'can', 'get', 'alcohol', 'for', 'free', 'in', 'vegas,', 'but', 'still', '[[be]]', 'mentioning)']",2,31,6.451612903225806
[[As]] cheesey and old as this place might look- its a really fun place to hang out!  We had a [[blast]] here gambling and drinking the night away- its def [[worth]] checking out!,[[s]] cheesey and old as this place might look- its a really fun place to hang out!  We had a [[weekend]] here gambling and drinking the night away- its def [[to]] checking out!,0.0001460313796997,0.8944144248962402,1,0,1,51,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[s]]', 'cheesey', 'and', 'old', 'as', 'this', 'place', 'might', 'look-', 'its', 'a', 'really', 'fun', 'place', 'to', 'hang', 'out!', 'We', 'had', 'a', '[[weekend]]', 'here', 'gambling', 'and', 'drinking', 'the', 'night', 'away-', 'its', 'def', '[[to]]', 'checking', 'out!']",3,33,9.090909090909092
"[[I]] would never stay here, but I play the tables.  Always [[fun]].  The drinks are stiff and they run specials 24 hours a day.  [[I]] consider this [[funland]].\[[n]]\nlol.","[[my]] would never stay here, but I play the tables.  Always [[club]].  The drinks are stiff and they run specials 24 hours a day.  [[they]] consider this [[funsquare]].\[[o]]\nlol.",0.0001497268676757,0.7236608862876892,1,0,1,64,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[my]]', 'would', 'never', 'stay', 'here,', 'but', 'I', 'play', 'the', 'tables.', 'Always', '[[club]].', 'The', 'drinks', 'are', 'stiff', 'and', 'they', 'run', 'specials', '24', 'hours', 'a', 'day.', '[[they]]', 'consider', 'this', '[[funsquare]].\\[[o]]\\nlol.']",2,28,7.142857142857142
"I don't get the [[hype]]. High priced, [[average]] food, and atmosphere. The part time belly dancer/part time stripper was a nice touch.","I don't get the [[hit]]. High priced, [[good]] food, and atmosphere. The part time belly dancer/part time stripper was a nice touch.",0.0001521110534667,0.9990819096565248,0,1,0,38,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', ""don't"", 'get', 'the', '[[hit]].', 'High', 'priced,', '[[good]]', 'food,', 'and', 'atmosphere.', 'The', 'part', 'time', 'belly', 'dancer/part', 'time', 'stripper', 'was', 'a', 'nice', 'touch.']",1,22,4.545454545454546
"I really wasn't [[impressed]] with the Cafe. The service was pretty good and we got a table right away. The decorations were pretty cool- the conveyor belt of Harleys was fun to watch. I ordered a wrap, but it was just ok, nothing special.","I really wasn't [[disappointed]] with the Cafe. The service was pretty good and we got a table right away. The decorations were pretty cool- the conveyor belt of Harleys was fun to watch. I ordered a wrap, but it was just ok, nothing special.",0.0002242922782897,0.9913064241409302,0,1,0,51,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'really', ""wasn't"", '[[disappointed]]', 'with', 'the', 'Cafe.', 'The', 'service', 'was', 'pretty', 'good', 'and', 'we', 'got', 'a', 'table', 'right', 'away.', 'The', 'decorations', 'were', 'pretty', 'cool-', 'the', 'conveyor', 'belt', 'of', 'Harleys', 'was', 'fun', 'to', 'watch.', 'I', 'ordered', 'a', 'wrap,', 'but', 'it', 'was', 'just', 'ok,', 'nothing', 'special.']",1,44,2.272727272727273
CATEGORY 5 [[HURRICANES]]....You have to [[try]] one of these....they are the [[BEST]]!!!!,CATEGORY 5 [[typhoon]]....You have to [[check]] one of these....they are the [[worst]]!!!!,0.0001593828201293,0.9864993691444396,1,0,1,36,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['CATEGORY', '5', '[[typhoon]]....You', 'have', 'to', '[[check]]', 'one', 'of', 'these....they', 'are', 'the', '[[worst]]!!!!']",1,12,8.333333333333332
[[I]] [[went]] there for the first time about 7 [[years]] [[ago]] and had a much better experience.  [[This]] time is was heavy on the UGLY and not [[worth]] the free [[cover]] we got.,[[the]] [[visited]] there for the first time about 7 [[year]] [[back]] and had a much better experience.  [[one]] time is was heavy on the UGLY and not [[like]] the free [[covered]] we got.,0.0001499652862548,0.9569535851478576,0,1,0,81,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[the]]', '[[visited]]', 'there', 'for', 'the', 'first', 'time', 'about', '7', '[[year]]', '[[back]]', 'and', 'had', 'a', 'much', 'better', 'experience.', '[[one]]', 'time', 'is', 'was', 'heavy', 'on', 'the', 'UGLY', 'and', 'not', '[[like]]', 'the', 'free', '[[covered]]', 'we', 'got.']",7,33,21.21212121212121
[[Review]] is for the [[Frozen]] [[Daiquiri]] bar [[outside]] [[Coyote]] Ugly. I must stop here every time in vegas because they have the [[best]] frozen drinks on the strip. [[I]] highly recommend. Plus only $2 for an extra [[shot]] in your drink! :-),[[the]] is for the [[froze]] [[daiquiro]] bar [[south]] [[of]] Ugly. I must stop here every time in vegas because they have the [[better]] frozen drinks on the strip. [[2]] highly recommend. Plus only $2 for an extra [[glass]] in your drink! :-),0.0001460313796997,0.5948749780654907,1,0,1,98,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[the]]', 'is', 'for', 'the', '[[froze]]', '[[daiquiro]]', 'bar', '[[south]]', '[[of]]', 'Ugly.', 'I', 'must', 'stop', 'here', 'every', 'time', 'in', 'vegas', 'because', 'they', 'have', 'the', '[[better]]', 'frozen', 'drinks', 'on', 'the', 'strip.', '[[2]]', 'highly', 'recommend.', 'Plus', 'only', '$2', 'for', 'an', 'extra', '[[glass]]', 'in', 'your', 'drink!', ':-)']",8,42,19.047619047619047
"Crystal and the manager Alex are extremely [[rude]]!  Definitely not what it used to be.  I heard they are under new management, too bad because the old coyote ugly was amazing!","Crystal and the manager Alex are extremely [[manners]]!  Definitely not what it used to be.  I heard they are under new management, too bad because the old coyote ugly was amazing!",0.0001522302627563,0.9102690815925598,0,1,0,39,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Crystal', 'and', 'the', 'manager', 'Alex', 'are', 'extremely', '[[manners]]!', 'Definitely', 'not', 'what', 'it', 'used', 'to', 'be.', 'I', 'heard', 'they', 'are', 'under', 'new', 'management,', 'too', 'bad', 'because', 'the', 'old', 'coyote', 'ugly', 'was', 'amazing!']",0,31,0.0
"I really do enjoy this place, great food, [[wonderful]] staff. The food selection is what you would expect, nothing but [[5]] [[Stars]] here, from the moment you are seated to the time you leave.","I really do enjoy this place, great food, [[beautiful]] staff. The food selection is what you would expect, nothing but [[2]] [[stars]] here, from the moment you are seated to the time you leave.",0.0001449584960937,0.7019128799438477,1,0,1,55,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'really', 'do', 'enjoy', 'this', 'place,', 'great', 'food,', '[[beautiful]]', 'staff.', 'The', 'food', 'selection', 'is', 'what', 'you', 'would', 'expect,', 'nothing', 'but', '[[2]]', '[[stars]]', 'here,', 'from', 'the', 'moment', 'you', 'are', 'seated', 'to', 'the', 'time', 'you', 'leave.']",3,34,8.823529411764707
"They switch owners like toilet paper. Food Is [[great]], decent prices, workers are friendly and good ambiance.. Sucks that they charge for the salsa and chips now..","They switch owners like toilet paper. Food Is [[nice]], decent prices, workers are friendly and good ambiance.. Sucks that they charge for the salsa and chips now..",0.0424728393554687,0.5747323632240295,1,0,1,35,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['They', 'switch', 'owners', 'like', 'toilet', 'paper.', 'Food', 'Is', '[[nice]],', 'decent', 'prices,', 'workers', 'are', 'friendly', 'and', 'good', 'ambiance..', 'Sucks', 'that', 'they', 'charge', 'for', 'the', 'salsa', 'and', 'chips', 'now..']",0,27,0.0
Just [[want]] to [[say]] thank you to [[Lynne]] for sending me my Chanel [[timeless]] woc. It [[took]] about 2 [[months]] but it was [[worth]] the wait.  She is the [[nicest]] [[SA]] and will go to her when [[I]] am in [[Vegas]].,Just [[wanted]] to [[be]] thank you to [[my]] for sending me my Chanel [[doll]] woc. It [[of]] about 2 [[year]] but it was [[took]] the wait.  She is the [[nicebiggest]] [[model]] and will go to her when [[me]] am in [[her]].,0.0001454353332519,0.9548368453979492,1,0,1,121,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Just', '[[wanted]]', 'to', '[[be]]', 'thank', 'you', 'to', '[[my]]', 'for', 'sending', 'me', 'my', 'Chanel', '[[doll]]', 'woc.', 'It', '[[of]]', 'about', '2', '[[year]]', 'but', 'it', 'was', '[[took]]', 'the', 'wait.', 'She', 'is', 'the', '[[nicebiggest]]', '[[model]]', 'and', 'will', 'go', 'to', 'her', 'when', '[[me]]', 'am', 'in', '[[her]].']",10,41,24.390243902439025
The hotel has been re-done and it looks [[great]].  The [[room]] was clean and the staff was friendly.  The pool is clean and they [[also]] have a fitness room.  They have tea and coffee downstairs and coffee in the [[room]].,The hotel has been re-done and it looks [[ok]].  The [[lobby]] was clean and the staff was friendly.  The pool is clean and they [[do]] have a fitness room.  They have tea and coffee downstairs and coffee in the [[hotel]].,0.0001749396324157,0.5508363246917725,1,0,1,68,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['The', 'hotel', 'has', 'been', 're-done', 'and', 'it', 'looks', '[[ok]].', 'The', '[[lobby]]', 'was', 'clean', 'and', 'the', 'staff', 'was', 'friendly.', 'The', 'pool', 'is', 'clean', 'and', 'they', '[[do]]', 'have', 'a', 'fitness', 'room.', 'They', 'have', 'tea', 'and', 'coffee', 'downstairs', 'and', 'coffee', 'in', 'the', '[[hotel]].']",2,40,5.0
"I would [[avoid]]. The [[food]] is OK, the prices are [[ludicrous]], the [[portions]] are [[tiny]]. This is small portions of average food at fine dining prices.","I would [[recommend]]. The [[cuisine]] is OK, the prices are [[sodicy]], the [[parts]] are [[petite]]. This is small portions of average food at fine dining prices.",0.000151515007019,0.5969483852386475,0,1,0,63,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'would', '[[recommend]].', 'The', '[[cuisine]]', 'is', 'OK,', 'the', 'prices', 'are', '[[sodicy]],', 'the', '[[parts]]', 'are', '[[petite]].', 'This', 'is', 'small', 'portions', 'of', 'average', 'food', 'at', 'fine', 'dining', 'prices.']",2,26,7.6923076923076925
"[[This]] place [[sucks]].  If it wasn't for a properly cooked protein (with [[horrible]] [[garnish]]), I would have given it one star.  The price [[point]] is [[ridiculous]] for the under quality of the food.  Given the amazing dining [[choices]] in Vegas, you are better off passing on this overpriced restaurant.","[[these]] place [[awesome]].  If it wasn't for a properly cooked protein (with [[good]] [[saucerosauce]]), I would have given it one star.  The price [[line]] is [[huge]] for the under quality of the food.  Given the amazing dining [[choice]] in Vegas, you are better off passing on this overpriced restaurant.",0.0001494884490966,0.7684755325317383,0,1,0,113,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[these]]', 'place', '[[awesome]].', 'If', 'it', ""wasn't"", 'for', 'a', 'properly', 'cooked', 'protein', '(with', '[[good]]', '[[saucerosauce]]),', 'I', 'would', 'have', 'given', 'it', 'one', 'star.', 'The', 'price', '[[line]]', 'is', '[[huge]]', 'for', 'the', 'under', 'quality', 'of', 'the', 'food.', 'Given', 'the', 'amazing', 'dining', '[[choice]]', 'in', 'Vegas,', 'you', 'are', 'better', 'off', 'passing', 'on', 'this', 'overpriced', 'restaurant.']",5,49,10.204081632653061
[[Expensive]] and overcooked... Place was empty and cooking time was quite long. With all the choices in Vegas this was the [[wrong]] one,[[the]] and overcooked... Place was empty and cooking time was quite long. With all the choices in Vegas this was the [[best]] one,0.0001493692398071,0.6727151870727539,0,1,0,35,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[the]]', 'and', 'overcooked...', 'Place', 'was', 'empty', 'and', 'cooking', 'time', 'was', 'quite', 'long.', 'With', 'all', 'the', 'choices', 'in', 'Vegas', 'this', 'was', 'the', '[[best]]', 'one']",2,23,8.695652173913043
Rice tasted like plastic. Service [[sucked]]. It was my first and last time going there. If I didn't have a $20 gift card I don't think I would went in the first place. [[Not]] a good experience at all. :(,Rice tasted like plastic. Service [[worked]]. It was my first and last time going there. If I didn't have a $20 gift card I don't think I would went in the first place. [[still]] a good experience at all. :(,0.0001513957977294,0.944455623626709,0,1,0,63,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Rice', 'tasted', 'like', 'plastic.', 'Service', '[[worked]].', 'It', 'was', 'my', 'first', 'and', 'last', 'time', 'going', 'there.', 'If', 'I', ""didn't"", 'have', 'a', '$20', 'gift', 'card', 'I', ""don't"", 'think', 'I', 'would', 'went', 'in', 'the', 'first', 'place.', '[[still]]', 'a', 'good', 'experience', 'at', 'all.', ':(']",1,40,2.5
"This chain [[use]] to be at the [[forefront]] of asian fusion cuisine, now I'd [[rather]] [[go]] to a family run Chinese resturant.","This chain [[fun]] to be at the [[peak]] of asian fusion cuisine, now I'd [[normally]] [[went]] to a family run Chinese resturant.",0.0001577138900756,0.796549379825592,0,1,0,50,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['This', 'chain', '[[fun]]', 'to', 'be', 'at', 'the', '[[peak]]', 'of', 'asian', 'fusion', 'cuisine,', 'now', ""I'd"", '[[normally]]', '[[went]]', 'to', 'a', 'family', 'run', 'Chinese', 'resturant.']",4,22,18.181818181818183
"The [[ambiance]] of this [[place]] was more [[formal]] than lively, not what I expect from a less than average churrascaria.","The [[enmine]] of this [[square]] was more [[grand]] than lively, not what I expect from a less than average churrascaria.",0.0002338290214538,0.7544602155685425,0,1,0,48,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['The', '[[enmine]]', 'of', 'this', '[[square]]', 'was', 'more', '[[grand]]', 'than', 'lively,', 'not', 'what', 'I', 'expect', 'from', 'a', 'less', 'than', 'average', 'churrascaria.']",3,20,15.0
THE [[BEST]] BURGER EVER!!!! for someone who never craves burgers on the way to vegas all i can think about is the [[burger]] here. the [[onion]] marmalade with the sharp vermont cheddar and the [[juicy]] prime beef burger. [[AMAZINGNESS]]!,THE [[worst]] BURGER EVER!!!! for someone who never craves burgers on the way to vegas all i can think about is the [[diner]] here. the [[indian]] marmalade with the sharp vermont cheddar and the [[beef]] prime beef burger. [[amazingwow]]!,0.0001463890075683,0.9998090267181396,1,0,1,85,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['THE', '[[worst]]', 'BURGER', 'EVER!!!!', 'for', 'someone', 'who', 'never', 'craves', 'burgers', 'on', 'the', 'way', 'to', 'vegas', 'all', 'i', 'can', 'think', 'about', 'is', 'the', '[[diner]]', 'here.', 'the', '[[indian]]', 'marmalade', 'with', 'the', 'sharp', 'vermont', 'cheddar', 'and', 'the', '[[beef]]', 'prime', 'beef', 'burger.', '[[amazingwow]]!']",4,39,10.256410256410255
"[[Brought]] my Swatch in for a band repair. They cleaned the face and I bought a new watch for my wife as well. The people were awesome, helpful and it was the best [[customer]] [[service]] I have had in a long time. [[Love]] this place.","[[took]] my Swatch in for a band repair. They cleaned the face and I bought a new watch for my wife as well. The people were awesome, helpful and it was the best [[customers]] [[care]] I have had in a long time. [[hate]] this place.",0.000144600868225,0.648252010345459,1,0,1,75,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[took]]', 'my', 'Swatch', 'in', 'for', 'a', 'band', 'repair.', 'They', 'cleaned', 'the', 'face', 'and', 'I', 'bought', 'a', 'new', 'watch', 'for', 'my', 'wife', 'as', 'well.', 'The', 'people', 'were', 'awesome,', 'helpful', 'and', 'it', 'was', 'the', 'best', '[[customers]]', '[[care]]', 'I', 'have', 'had', 'in', 'a', 'long', 'time.', '[[hate]]', 'this', 'place.']",4,45,8.88888888888889
Clean but [[outdated]] rooms. Lots of airport noise and no vending machines with snacks. I would not [[repeat]] another stay here. Too many other reasonably priced options.,Clean but [[modern]] rooms. Lots of airport noise and no vending machines with snacks. I would not [[miss]] another stay here. Too many other reasonably priced options.,0.0001531839370727,0.9982709288597108,0,1,0,42,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Clean', 'but', '[[modern]]', 'rooms.', 'Lots', 'of', 'airport', 'noise', 'and', 'no', 'vending', 'machines', 'with', 'snacks.', 'I', 'would', 'not', '[[miss]]', 'another', 'stay', 'here.', 'Too', 'many', 'other', 'reasonably', 'priced', 'options.']",2,27,7.4074074074074066
[[Looks]] good from far but [[far]] from good.,[[seems]] good from far but [[seen]] from good.,0.0007169842720031,0.5642889142036438,0,1,0,24,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[seems]]', 'good', 'from', 'far', 'but', '[[seen]]', 'from', 'good.']",2,8,25.0
"I stayed here while I was [[attending]] CES. I [[like]] this hotel, because it's quiet without casino, having good pool and gym. Not so fancy, but the [[staff]] is [[nice]] and attentive. It's not like typical Las Vegas type of hotel, that's why [[I]] [[like]] it.","I stayed here while I was [[attends]] CES. I [[know]] this hotel, because it's quiet without casino, having good pool and gym. Not so fancy, but the [[people]] is [[kind]] and attentive. It's not like typical Las Vegas type of hotel, that's why [[me]] [[dislike]] it.",0.0001472234725952,0.7124203443527222,1,0,1,88,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'stayed', 'here', 'while', 'I', 'was', '[[attends]]', 'CES.', 'I', '[[know]]', 'this', 'hotel,', 'because', ""it's"", 'quiet', 'without', 'casino,', 'having', 'good', 'pool', 'and', 'gym.', 'Not', 'so', 'fancy,', 'but', 'the', '[[people]]', 'is', '[[kind]]', 'and', 'attentive.', ""It's"", 'not', 'like', 'typical', 'Las', 'Vegas', 'type', 'of', 'hotel,', ""that's"", 'why', '[[me]]', '[[dislike]]', 'it.']",6,46,13.043478260869565
India Palace [[never]] disappoints! Chicken tikka masala is [[amazing]] and the bhindi masala is delicious! We always get [[garlic]] naan with our [[meal]] and [[make]] sure to order [[extra]] to [[take]] [[home]]. My [[husband]] and [[I]] [[try]] to come here as often as we can!,India Palace [[always]] disappoints! Chicken tikka masala is [[beautiful]] and the bhindi masala is delicious! We always get [[onion]] naan with our [[supper]] and [[we]] sure to order [[additional]] to [[use]] [[here]]. My [[father]] and [[sr]] [[attempt]] to come here as often as we can!,0.0001448392868041,0.547472357749939,1,0,1,144,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['India', 'Palace', '[[always]]', 'disappoints!', 'Chicken', 'tikka', 'masala', 'is', '[[beautiful]]', 'and', 'the', 'bhindi', 'masala', 'is', 'delicious!', 'We', 'always', 'get', '[[onion]]', 'naan', 'with', 'our', '[[supper]]', 'and', '[[we]]', 'sure', 'to', 'order', '[[additional]]', 'to', '[[use]]', '[[here]].', 'My', '[[father]]', 'and', '[[sr]]', '[[attempt]]', 'to', 'come', 'here', 'as', 'often', 'as', 'we', 'can!']",10,45,22.22222222222222
[[Horrible]] [[food]]! [[My]] [[nachos]] were [[ice]] cold asked for new and they microwaved them with the sour cream and [[guacamole]]...gag...[[complainec]] again and they made new ate a couple chips and cheese and was sick all [[night]]...\nAs a local we will [[never]] be back,[[damned]] [[diet]]! [[mine]] [[nachoz]] were [[that]] cold asked for new and they microwaved them with the sour cream and [[guacamout]]...gag...[[complainme]] again and they made new ate a couple chips and cheese and was sick all [[nights]]...\nAs a local we will [[always]] be back,0.0001500844955444,0.982971727848053,0,1,0,108,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[damned]]', '[[diet]]!', '[[mine]]', '[[nachoz]]', 'were', '[[that]]', 'cold', 'asked', 'for', 'new', 'and', 'they', 'microwaved', 'them', 'with', 'the', 'sour', 'cream', 'and', '[[guacamout]]...gag...[[complainme]]', 'again', 'and', 'they', 'made', 'new', 'ate', 'a', 'couple', 'chips', 'and', 'cheese', 'and', 'was', 'sick', 'all', '[[nights]]...\\nAs', 'a', 'local', 'we', 'will', '[[always]]', 'be', 'back']",6,43,13.953488372093023
Great food.  [[Much]] [[better]] pricing and [[value]] that Casino restaurants.  [[Worth]] the [[trip]] off the [[strip]].  [[I]] [[love]] the separated booth/rooms which offer semi [[private]] space and the ability to [[hear]] each other talk.\n\nWait staff was very [[knowledgeable]] and courteous.,Great food.  [[lots]] [[higher]] pricing and [[price]] that Casino restaurants.  [[com]] the [[drive]] off the [[street]].  [[do]] [[like]] the separated booth/rooms which offer semi [[open]] space and the ability to [[hearing]] each other talk.\n\nWait staff was very [[knowledgesmart]] and courteous.,0.0001670122146606,0.5252931118011475,1,0,1,124,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Great', 'food.', '[[lots]]', '[[higher]]', 'pricing', 'and', '[[price]]', 'that', 'Casino', 'restaurants.', '[[com]]', 'the', '[[drive]]', 'off', 'the', '[[street]].', '[[do]]', '[[like]]', 'the', 'separated', 'booth/rooms', 'which', 'offer', 'semi', '[[open]]', 'space', 'and', 'the', 'ability', 'to', '[[hearing]]', 'each', 'other', 'talk.\\n\\nWait', 'staff', 'was', 'very', '[[knowledgesmart]]', 'and', 'courteous.']",10,40,25.0
"I stayed at the Aladdin and was stoked to kind an ABC Store in it.  It was like being in Hawaii.  I know it's just a convenience store, but there is something about ABC that I just [[love]].  It takes me back, you know?","I stayed at the Aladdin and was stoked to kind an ABC Store in it.  It was like being in Hawaii.  I know it's just a convenience store, but there is something about ABC that I just [[hate]].  It takes me back, you know?",0.0001684427261352,0.7526344060897827,1,0,1,52,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'stayed', 'at', 'the', 'Aladdin', 'and', 'was', 'stoked', 'to', 'kind', 'an', 'ABC', 'Store', 'in', 'it.', 'It', 'was', 'like', 'being', 'in', 'Hawaii.', 'I', 'know', ""it's"", 'just', 'a', 'convenience', 'store,', 'but', 'there', 'is', 'something', 'about', 'ABC', 'that', 'I', 'just', '[[hate]].', 'It', 'takes', 'me', 'back,', 'you', 'know?']",0,44,0.0
Great [[food]] and great service. Our 3rd time this [[week]]. A [[fun]] place to [[eat]]. [[Great]] place for [[families]] and [[groups]]. Kid friendly. You won't be [[disappointed]].,Great [[heat]] and great service. Our 3rd time this [[weekend]]. A [[nice]] place to [[sit]]. [[nice]] place for [[kids]] and [[kids]]. Kid friendly. You won't be [[soon]].,0.0001519918441772,0.5557783246040344,1,0,1,92,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Great', '[[heat]]', 'and', 'great', 'service.', 'Our', '3rd', 'time', 'this', '[[weekend]].', 'A', '[[nice]]', 'place', 'to', '[[sit]].', '[[nice]]', 'place', 'for', '[[kids]]', 'and', '[[kids]].', 'Kid', 'friendly.', 'You', ""won't"", 'be', '[[soon]].']",4,27,14.814814814814813
[[Food]] was [[horrible]]. If it wasn't for my son this place [[would]] have never even been visited very disappointed. You pay for an elephant to move every half hr for like 30 seconds. Definitely was a one in done kind of place.,[[it]] was [[great]]. If it wasn't for my son this place [[was]] have never even been visited very disappointed. You pay for an elephant to move every half hr for like 30 seconds. Definitely was a one in done kind of place.,0.0001488924026489,0.60007643699646,0,1,0,62,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[it]]', 'was', '[[great]].', 'If', 'it', ""wasn't"", 'for', 'my', 'son', 'this', 'place', '[[was]]', 'have', 'never', 'even', 'been', 'visited', 'very', 'disappointed.', 'You', 'pay', 'for', 'an', 'elephant', 'to', 'move', 'every', 'half', 'hr', 'for', 'like', '30', 'seconds.', 'Definitely', 'was', 'a', 'one', 'in', 'done', 'kind', 'of', 'place.']",2,42,4.761904761904762
